Cod UF;UF;Sgl UF;Cod IBGE;Nome Município;Latitude;Longitude;Sgl Região;Região;Chave_Localidade;Nome Municipio Tratado
43;Rio Grande do Sul;RS;4321667;TRÊS CACHOEIRAS;-29,456;-49,9239;S;Sul;RS_TRES CACHOEIRAS;TRES CACHOEIRAS
43;Rio Grande do Sul;RS;4321709;TRÊS COROAS;-29,5142;-50,7743;S;Sul;RS_TRES COROAS;TRES COROAS
43;Rio Grande do Sul;RS;4321808;TRÊS DE MAIO;-27,7805;-54,2362;S;Sul;RS_TRES DE MAIO;TRES DE MAIO
43;Rio Grande do Sul;RS;4321832;TRÊS FORQUILHAS;-29,537;-50,0644;S;Sul;RS_TRES FORQUILHAS;TRES FORQUILHAS
43;Rio Grande do Sul;RS;4321857;TRÊS PALMEIRAS;-27,6144;-52,8442;S;Sul;RS_TRES PALMEIRAS;TRES PALMEIRAS
43;Rio Grande do Sul;RS;4321907;TRÊS PASSOS;-27,4559;-53,9301;S;Sul;RS_TRES PASSOS;TRES PASSOS
43;Rio Grande do Sul;RS;4321956;TRINDADE DO SUL;-27,5244;-52,896;S;Sul;RS_TRINDADE DO SUL;TRINDADE DO SUL
43;Rio Grande do Sul;RS;4322004;TRIUNFO;-29,9296;-51,7079;S;Sul;RS_TRIUNFO;TRIUNFO
43;Rio Grande do Sul;RS;4322103;TUCUNDUVA;-27,6578;-54,4443;S;Sul;RS_TUCUNDUVA;TUCUNDUVA
43;Rio Grande do Sul;RS;4322152;TUNAS;-29,1044;-52,9543;S;Sul;RS_TUNAS;TUNAS
43;Rio Grande do Sul;RS;4322186;TUPANCI DO SUL;-27,9246;-51,5387;S;Sul;RS_TUPANCI DO SUL;TUPANCI DO SUL
43;Rio Grande do Sul;RS;4322202;TUPANCIRETÃ;-29,081;-53,8359;S;Sul;RS_TUPANCIRETA;TUPANCIRETA
43;Rio Grande do Sul;RS;4322251;TUPANDI;-29,4777;-51,4178;S;Sul;RS_TUPANDI;TUPANDI
43;Rio Grande do Sul;RS;4322301;TUPARENDI;-27,7602;-54,4819;S;Sul;RS_TUPARENDI;TUPARENDI
43;Rio Grande do Sul;RS;4322327;TURUÇU;-31,422;-52,1779;S;Sul;RS_TURUCU;TURUCU
43;Rio Grande do Sul;RS;4322343;UBIRETAMA;-28,046;-54,6809;S;Sul;RS_UBIRETAMA;UBIRETAMA
43;Rio Grande do Sul;RS;4322350;UNIÃO DA SERRA;-28,7838;-52,0242;S;Sul;RS_UNIAO DA SERRA;UNIAO DA SERRA
43;Rio Grande do Sul;RS;4322376;UNISTALDA;-29,0469;-55,1499;S;Sul;RS_UNISTALDA;UNISTALDA
43;Rio Grande do Sul;RS;4322400;URUGUAIANA;-29,7619;-57,0858;S;Sul;RS_URUGUAIANA;URUGUAIANA
43;Rio Grande do Sul;RS;4322509;VACARIA;-28,5083;-50,9422;S;Sul;RS_VACARIA;VACARIA
43;Rio Grande do Sul;RS;4322525;VALE VERDE;-29,787;-52,1839;S;Sul;RS_VALE VERDE;VALE VERDE
43;Rio Grande do Sul;RS;4322533;VALE DO SOL;-29,6038;-52,6863;S;Sul;RS_VALE DO SOL;VALE DO SOL
43;Rio Grande do Sul;RS;4322541;VALE REAL;-29,3904;-51,2569;S;Sul;RS_VALE REAL;VALE REAL
43;Rio Grande do Sul;RS;4322558;VANINI;-28,4763;-51,8452;S;Sul;RS_VANINI;VANINI
43;Rio Grande do Sul;RS;4322608;VENÂNCIO AIRES;-29,6148;-52,1936;S;Sul;RS_VENANCIO AIRES;VENANCIO AIRES
43;Rio Grande do Sul;RS;4322707;VERA CRUZ;-29,7189;-52,5156;S;Sul;RS_VERA CRUZ;VERA CRUZ
43;Rio Grande do Sul;RS;4322806;VERANÓPOLIS;-28,9317;-51,5521;S;Sul;RS_VERANOPOLIS;VERANOPOLIS
43;Rio Grande do Sul;RS;4322855;VESPASIANO CORREA;-29,068;-51,8589;S;Sul;RS_VESPASIANO CORREA;VESPASIANO CORREA
43;Rio Grande do Sul;RS;4322905;VIADUTOS;-27,572;-52,0216;S;Sul;RS_VIADUTOS;VIADUTOS
43;Rio Grande do Sul;RS;4323002;VIAMÃO;-30,0824;-51,0199;S;Sul;RS_VIAMAO;VIAMAO
43;Rio Grande do Sul;RS;4323101;VICENTE DUTRA;-27,1612;-53,4027;S;Sul;RS_VICENTE DUTRA;VICENTE DUTRA
43;Rio Grande do Sul;RS;4323200;VICTOR GRAEFF;-28,5636;-52,75;S;Sul;RS_VICTOR GRAEFF;VICTOR GRAEFF
43;Rio Grande do Sul;RS;4323309;VILA FLORES;-28,8603;-51,5508;S;Sul;RS_VILA FLORES;VILA FLORES
43;Rio Grande do Sul;RS;4323358;VILA LÂNGARO;-28,1067;-52,1442;S;Sul;RS_VILA LANGARO;VILA LANGARO
43;Rio Grande do Sul;RS;4323408;VILA MARIA;-28,5363;-52,1491;S;Sul;RS_VILA MARIA;VILA MARIA
43;Rio Grande do Sul;RS;4323457;VILA NOVA DO SUL;-30,3486;-53,8772;S;Sul;RS_VILA NOVA DO SUL;VILA NOVA DO SUL
43;Rio Grande do Sul;RS;4323507;VISTA ALEGRE;-27,3691;-53,4923;S;Sul;RS_VISTA ALEGRE;VISTA ALEGRE
43;Rio Grande do Sul;RS;4323606;VISTA ALEGRE DO PRATA;-28,8057;-51,7951;S;Sul;RS_VISTA ALEGRE DO PRATA;VISTA ALEGRE DO PRATA
43;Rio Grande do Sul;RS;4323705;VISTA GAÚCHA;-27,2907;-53,6978;S;Sul;RS_VISTA GAUCHA;VISTA GAUCHA
43;Rio Grande do Sul;RS;4323754;VITÓRIA DAS MISSÕES;-28,351;-54,4959;S;Sul;RS_VITORIA DAS MISSOES;VITORIA DAS MISSOES
43;Rio Grande do Sul;RS;4323770;WESTFALIA;-29,4268;-51,7649;S;Sul;RS_WESTFALIA;WESTFALIA
43;Rio Grande do Sul;RS;4323804;XANGRI-LÁ;-29,801;-50,0438;S;Sul;RS_XANGRI-LA;XANGRI-LA
41;Paraná;PR;4100103;ABATIÁ;-23,304;-50,3129;S;Sul;PR_ABATIA;ABATIA
41;Paraná;PR;4100202;ADRIANÓPOLIS;-24,6611;-48,9926;S;Sul;PR_ADRIANOPOLIS;ADRIANOPOLIS
41;Paraná;PR;4100301;AGUDOS DO SUL;-25,9904;-49,3347;S;Sul;PR_AGUDOS DO SUL;AGUDOS DO SUL
41;Paraná;PR;4100400;ALMIRANTE TAMANDARÉ;-25,3193;-49,3042;S;Sul;PR_ALMIRANTE TAMANDARE;ALMIRANTE TAMANDARE
41;Paraná;PR;4100459;ALTAMIRA DO PARANÁ;-24,7988;-52,7133;S;Sul;PR_ALTAMIRA DO PARANA;ALTAMIRA DO PARANA
41;Paraná;PR;4100509;ALTÔNIA;-23,8764;-53,8963;S;Sul;PR_ALTONIA;ALTONIA
41;Paraná;PR;4100608;ALTO PARANÁ;-23,1317;-52,3193;S;Sul;PR_ALTO PARANA;ALTO PARANA
41;Paraná;PR;4100707;ALTO PIQUIRI;-24,0229;-53,4405;S;Sul;PR_ALTO PIQUIRI;ALTO PIQUIRI
41;Paraná;PR;4100806;ALVORADA DO SUL;-22,7817;-51,2301;S;Sul;PR_ALVORADA DO SUL;ALVORADA DO SUL
41;Paraná;PR;4100905;AMAPORÃ;-23,0947;-52,787;S;Sul;PR_AMAPORA;AMAPORA
41;Paraná;PR;4101002;AMPÉRE;-25,9173;-53,4691;S;Sul;PR_AMPERE;AMPERE
41;Paraná;PR;4101051;ANAHY;-24,6453;-53,1337;S;Sul;PR_ANAHY;ANAHY
41;Paraná;PR;4101101;ANDIRÁ;-23,0537;-50,2308;S;Sul;PR_ANDIRA;ANDIRA
41;Paraná;PR;4101150;ÂNGULO;-23,1951;-51,9158;S;Sul;PR_ANGULO;ANGULO
41;Paraná;PR;4101200;ANTONINA;-25,4391;-48,7195;S;Sul;PR_ANTONINA;ANTONINA
41;Paraná;PR;4101309;ANTÔNIO OLINTO;-25,9809;-50,1976;S;Sul;PR_ANTONIO OLINTO;ANTONIO OLINTO
41;Paraná;PR;4101408;APUCARANA;-23,5504;-51,4639;S;Sul;PR_APUCARANA;APUCARANA
41;Paraná;PR;4101507;ARAPONGAS;-23,4158;-51,4263;S;Sul;PR_ARAPONGAS;ARAPONGAS
41;Paraná;PR;4101606;ARAPOTI;-24,1412;-49,824;S;Sul;PR_ARAPOTI;ARAPOTI
41;Paraná;PR;4101655;ARAPUÃ;-24,3136;-51,7861;S;Sul;PR_ARAPUA;ARAPUA
41;Paraná;PR;4101705;ARARUNA;-23,932;-52,5025;S;Sul;PR_ARARUNA;ARARUNA
41;Paraná;PR;4101804;ARAUCÁRIA;-25,5864;-49,4052;S;Sul;PR_ARAUCARIA;ARAUCARIA
41;Paraná;PR;4101853;ARIRANHA DO IVAÍ;-24,3862;-51,5844;S;Sul;PR_ARIRANHA DO IVAI;ARIRANHA DO IVAI
41;Paraná;PR;4101903;ASSAÍ;-23,3701;-50,8464;S;Sul;PR_ASSAI;ASSAI
41;Paraná;PR;4102000;ASSIS CHATEAUBRIAND;-24,4173;-53,5218;S;Sul;PR_ASSIS CHATEAUBRIAND;ASSIS CHATEAUBRIAND
41;Paraná;PR;4102109;ASTORGA;-23,2323;-51,6672;S;Sul;PR_ASTORGA;ASTORGA
41;Paraná;PR;4102208;ATALAIA;-23,1522;-52,0555;S;Sul;PR_ATALAIA;ATALAIA
41;Paraná;PR;4102307;BALSA NOVA;-25,5808;-49,6295;S;Sul;PR_BALSA NOVA;BALSA NOVA
41;Paraná;PR;4102406;BANDEIRANTES;-23,1083;-50,3708;S;Sul;PR_BANDEIRANTES;BANDEIRANTES
41;Paraná;PR;4102505;BARBOSA FERRAZ;-24,0338;-52,0044;S;Sul;PR_BARBOSA FERRAZ;BARBOSA FERRAZ
41;Paraná;PR;4102604;BARRACÃO;-26,2507;-53,6328;S;Sul;PR_BARRACAO;BARRACAO
41;Paraná;PR;4102703;BARRA DO JACARÉ;-23,1165;-50,1846;S;Sul;PR_BARRA DO JACARE;BARRA DO JACARE
41;Paraná;PR;4102752;BELA VISTA DA CAROBA;-25,8846;-53,673;S;Sul;PR_BELA VISTA DA CAROBA;BELA VISTA DA CAROBA
41;Paraná;PR;4102802;BELA VISTA DO PARAÍSO;-22,9941;-51,1931;S;Sul;PR_BELA VISTA DO PARAISO;BELA VISTA DO PARAISO
41;Paraná;PR;4102901;BITURUNA;-26,1612;-51,5522;S;Sul;PR_BITURUNA;BITURUNA
41;Paraná;PR;4103008;BOA ESPERANÇA;-24,2472;-52,788;S;Sul;PR_BOA ESPERANCA;BOA ESPERANCA
41;Paraná;PR;4103024;BOA ESPERANÇA DO IGUAÇU;-25,6329;-53,2113;S;Sul;PR_BOA ESPERANCA DO IGUACU;BOA ESPERANCA DO IGUACU
41;Paraná;PR;4103040;BOA VENTURA DE SÃO ROQUE;-24,8693;-51,628;S;Sul;PR_BOA VENTURA DE SAO ROQUE;BOA VENTURA DE SAO ROQUE
41;Paraná;PR;4103057;BOA VISTA DA APARECIDA;-25,4312;-53,4121;S;Sul;PR_BOA VISTA DA APARECIDA;BOA VISTA DA APARECIDA
41;Paraná;PR;4103107;BOCAIÚVA DO SUL;-25,2071;-49,1146;S;Sul;PR_BOCAIUVA DO SUL;BOCAIUVA DO SUL
41;Paraná;PR;4103156;BOM JESUS DO SUL;-26,1963;-53,5959;S;Sul;PR_BOM JESUS DO SUL;BOM JESUS DO SUL
41;Paraná;PR;4103206;BOM SUCESSO;-23,7068;-51,7675;S;Sul;PR_BOM SUCESSO;BOM SUCESSO
41;Paraná;PR;4103222;BOM SUCESSO DO SUL;-26,0736;-52,8357;S;Sul;PR_BOM SUCESSO DO SUL;BOM SUCESSO DO SUL
41;Paraná;PR;4103305;BORRAZÓPOLIS;-23,9371;-51,5879;S;Sul;PR_BORRAZOPOLIS;BORRAZOPOLIS
41;Paraná;PR;4103354;BRAGANEY;-24,8178;-53,1222;S;Sul;PR_BRAGANEY;BRAGANEY
41;Paraná;PR;4103370;BRASILÂNDIA DO SUL;-24,1982;-53,528;S;Sul;PR_BRASILANDIA DO SUL;BRASILANDIA DO SUL
41;Paraná;PR;4103404;CAFEARA;-22,7895;-51,7146;S;Sul;PR_CAFEARA;CAFEARA
41;Paraná;PR;4103453;CAFELÂNDIA;-24,6193;-53,3212;S;Sul;PR_CAFELANDIA;CAFELANDIA
41;Paraná;PR;4103479;CAFEZAL DO SUL;-23,901;-53,5129;S;Sul;PR_CAFEZAL DO SUL;CAFEZAL DO SUL
41;Paraná;PR;4103503;CALIFÓRNIA;-23,6571;-51,3578;S;Sul;PR_CALIFORNIA;CALIFORNIA
41;Paraná;PR;4103602;CAMBARÁ;-23,0427;-50,0757;S;Sul;PR_CAMBARA;CAMBARA
41;Paraná;PR;4103701;CAMBÉ;-23,277;-51,2803;S;Sul;PR_CAMBE;CAMBE
41;Paraná;PR;4103800;CAMBIRA;-23,5895;-51,5796;S;Sul;PR_CAMBIRA;CAMBIRA
41;Paraná;PR;4103909;CAMPINA DA LAGOA;-24,5898;-52,798;S;Sul;PR_CAMPINA DA LAGOA;CAMPINA DA LAGOA
41;Paraná;PR;4103958;CAMPINA DO SIMÃO;-25,0806;-51,8241;S;Sul;PR_CAMPINA DO SIMAO;CAMPINA DO SIMAO
41;Paraná;PR;4104006;CAMPINA GRANDE DO SUL;-25,3049;-49,0555;S;Sul;PR_CAMPINA GRANDE DO SUL;CAMPINA GRANDE DO SUL
41;Paraná;PR;4104055;CAMPO BONITO;-25,0299;-52,9944;S;Sul;PR_CAMPO BONITO;CAMPO BONITO
41;Paraná;PR;4104105;CAMPO DO TENENTE;-25,9805;-49,6848;S;Sul;PR_CAMPO DO TENENTE;CAMPO DO TENENTE
41;Paraná;PR;4104204;CAMPO LARGO;-25,453;-49,5295;S;Sul;PR_CAMPO LARGO;CAMPO LARGO
41;Paraná;PR;4104253;CAMPO MAGRO;-25,3692;-49,4505;S;Sul;PR_CAMPO MAGRO;CAMPO MAGRO
41;Paraná;PR;4104303;CAMPO MOURÃO;-24,0468;-52,3785;S;Sul;PR_CAMPO MOURAO;CAMPO MOURAO
41;Paraná;PR;4104402;CÂNDIDO DE ABREU;-24,5654;-51,3376;S;Sul;PR_CANDIDO DE ABREU;CANDIDO DE ABREU
41;Paraná;PR;4104428;CANDÓI;-25,5763;-52,0413;S;Sul;PR_CANDOI;CANDOI
41;Paraná;PR;4104451;CANTAGALO;-25,3738;-52,1203;S;Sul;PR_CANTAGALO;CANTAGALO
41;Paraná;PR;4104501;CAPANEMA;-25,6696;-53,806;S;Sul;PR_CAPANEMA;CAPANEMA
41;Paraná;PR;4104600;CAPITÃO LEÔNIDAS MARQUES;-25,4821;-53,6117;S;Sul;PR_CAPITAO LEONIDAS MARQUES;CAPITAO LEONIDAS MARQUES
41;Paraná;PR;4104659;CARAMBEÍ;-24,9483;-50,1102;S;Sul;PR_CARAMBEI;CARAMBEI
41;Paraná;PR;4104709;CARLÓPOLIS;-23,425;-49,7209;S;Sul;PR_CARLOPOLIS;CARLOPOLIS
41;Paraná;PR;4104808;CASCAVEL;-24,9578;-53,4595;S;Sul;PR_CASCAVEL;CASCAVEL
41;Paraná;PR;4104907;CASTRO;-24,7896;-50,0112;S;Sul;PR_CASTRO;CASTRO
41;Paraná;PR;4105003;CATANDUVAS;-25,2048;-53,1553;S;Sul;PR_CATANDUVAS;CATANDUVAS
41;Paraná;PR;4105102;CENTENÁRIO DO SUL;-22,8192;-51,5977;S;Sul;PR_CENTENARIO DO SUL;CENTENARIO DO SUL
41;Paraná;PR;4105201;CERRO AZUL;-24,824;-49,2609;S;Sul;PR_CERRO AZUL;CERRO AZUL
41;Paraná;PR;4105300;CÉU AZUL;-25,1493;-53,8419;S;Sul;PR_CEU AZUL;CEU AZUL
41;Paraná;PR;4105409;CHOPINZINHO;-25,852;-52,5177;S;Sul;PR_CHOPINZINHO;CHOPINZINHO
41;Paraná;PR;4105508;CIANORTE;-23,6603;-52,6059;S;Sul;PR_CIANORTE;CIANORTE
41;Paraná;PR;4105607;CIDADE GAÚCHA;-23,3776;-52,944;S;Sul;PR_CIDADE GAUCHA;CIDADE GAUCHA
41;Paraná;PR;4105706;CLEVELÂNDIA;-26,4048;-52,3512;S;Sul;PR_CLEVELANDIA;CLEVELANDIA
41;Paraná;PR;4105805;COLOMBO;-25,293;-49,2266;S;Sul;PR_COLOMBO;COLOMBO
41;Paraná;PR;4105904;COLORADO;-22,8379;-51,9747;S;Sul;PR_COLORADO;COLORADO
41;Paraná;PR;4106001;CONGONHINHAS;-23,551;-50,5539;S;Sul;PR_CONGONHINHAS;CONGONHINHAS
41;Paraná;PR;4106100;CONSELHEIRO MAIRINCK;-23,6269;-50,1712;S;Sul;PR_CONSELHEIRO MAIRINCK;CONSELHEIRO MAIRINCK
41;Paraná;PR;4106209;CONTENDA;-25,6793;-49,5355;S;Sul;PR_CONTENDA;CONTENDA
41;Paraná;PR;4106308;CORBÉLIA;-24,7976;-53,301;S;Sul;PR_CORBELIA;CORBELIA
41;Paraná;PR;4106407;CORNÉLIO PROCÓPIO;-23,1834;-50,6502;S;Sul;PR_CORNELIO PROCOPIO;CORNELIO PROCOPIO
41;Paraná;PR;4106456;CORONEL DOMINGOS SOARES;-26,2282;-52,0361;S;Sul;PR_CORONEL DOMINGOS SOARES;CORONEL DOMINGOS SOARES
41;Paraná;PR;4106506;CORONEL VIVIDA;-25,9772;-52,5645;S;Sul;PR_CORONEL VIVIDA;CORONEL VIVIDA
41;Paraná;PR;4106555;CORUMBATAÍ DO SUL;-24,1014;-52,1181;S;Sul;PR_CORUMBATAI DO SUL;CORUMBATAI DO SUL
41;Paraná;PR;4106571;CRUZEIRO DO IGUAÇU;-25,6197;-53,1289;S;Sul;PR_CRUZEIRO DO IGUACU;CRUZEIRO DO IGUACU
41;Paraná;PR;4106605;CRUZEIRO DO OESTE;-23,7804;-53,0779;S;Sul;PR_CRUZEIRO DO OESTE;CRUZEIRO DO OESTE
41;Paraná;PR;4106704;CRUZEIRO DO SUL;-22,9629;-52,1626;S;Sul;PR_CRUZEIRO DO SUL;CRUZEIRO DO SUL
41;Paraná;PR;4106803;CRUZ MACHADO;-26,0171;-51,3434;S;Sul;PR_CRUZ MACHADO;CRUZ MACHADO
41;Paraná;PR;4106852;CRUZMALTINA;-24,0137;-51,4568;S;Sul;PR_CRUZMALTINA;CRUZMALTINA
41;Paraná;PR;4106902;CURITIBA;-25,4285;-49,2734;S;Sul;PR_CURITIBA;CURITIBA
41;Paraná;PR;4107009;CURIÚVA;-24,0366;-50,4581;S;Sul;PR_CURIUVA;CURIUVA
41;Paraná;PR;4107108;DIAMANTE DO NORTE;-22,656;-52,86;S;Sul;PR_DIAMANTE DO NORTE;DIAMANTE DO NORTE
41;Paraná;PR;4107124;DIAMANTE DO SUL;-25,0355;-52,6772;S;Sul;PR_DIAMANTE DO SUL;DIAMANTE DO SUL
41;Paraná;PR;4107157;DIAMANTE D'OESTE;-24,9423;-54,1056;S;Sul;PR_DIAMANTE D'OESTE;DIAMANTE D'OESTE
41;Paraná;PR;4107207;DOIS VIZINHOS;-25,7412;-53,0575;S;Sul;PR_DOIS VIZINHOS;DOIS VIZINHOS
41;Paraná;PR;4107256;DOURADINA;-23,3812;-53,2922;S;Sul;PR_DOURADINA;DOURADINA
41;Paraná;PR;4107306;DOUTOR CAMARGO;-23,5586;-52,2182;S;Sul;PR_DOUTOR CAMARGO;DOUTOR CAMARGO
41;Paraná;PR;4107405;ENÉAS MARQUES;-25,945;-53,1663;S;Sul;PR_ENEAS MARQUES;ENEAS MARQUES
41;Paraná;PR;4107504;ENGENHEIRO BELTRÃO;-23,7975;-52,2663;S;Sul;PR_ENGENHEIRO BELTRAO;ENGENHEIRO BELTRAO
41;Paraná;PR;4107520;ESPERANÇA NOVA;-23,7242;-53,8114;S;Sul;PR_ESPERANCA NOVA;ESPERANCA NOVA
41;Paraná;PR;4107538;ENTRE RIOS DO OESTE;-24,7047;-54,239;S;Sul;PR_ENTRE RIOS DO OESTE;ENTRE RIOS DO OESTE
41;Paraná;PR;4107546;ESPIGÃO ALTO DO IGUAÇU;-25,4221;-52,8352;S;Sul;PR_ESPIGAO ALTO DO IGUACU;ESPIGAO ALTO DO IGUACU
41;Paraná;PR;4107553;FAROL;-24,0963;-52,6221;S;Sul;PR_FAROL;FAROL
41;Paraná;PR;4107603;FAXINAL;-24,0081;-51,3231;S;Sul;PR_FAXINAL;FAXINAL
41;Paraná;PR;4107652;FAZENDA RIO GRANDE;-25,6628;-49,3077;S;Sul;PR_FAZENDA RIO GRANDE;FAZENDA RIO GRANDE
41;Paraná;PR;4107702;FÊNIX;-23,914;-51,981;S;Sul;PR_FENIX;FENIX
41;Paraná;PR;4107736;FERNANDES PINHEIRO;-25,4112;-50,546;S;Sul;PR_FERNANDES PINHEIRO;FERNANDES PINHEIRO
41;Paraná;PR;4107751;FIGUEIRA;-23,849;-50,4029;S;Sul;PR_FIGUEIRA;FIGUEIRA
41;Paraná;PR;4107801;FLORAÍ;-23,3183;-52,3033;S;Sul;PR_FLORAI;FLORAI
41;Paraná;PR;4107850;FLOR DA SERRA DO SUL;-26,2528;-53,3097;S;Sul;PR_FLOR DA SERRA DO SUL;FLOR DA SERRA DO SUL
41;Paraná;PR;4107900;FLORESTA;-23,6035;-52,0811;S;Sul;PR_FLORESTA;FLORESTA
41;Paraná;PR;4108007;FLORESTÓPOLIS;-22,8627;-51,3886;S;Sul;PR_FLORESTOPOLIS;FLORESTOPOLIS
41;Paraná;PR;4108106;FLÓRIDA;-23,0852;-51,955;S;Sul;PR_FLORIDA;FLORIDA
41;Paraná;PR;4108205;FORMOSA DO OESTE;-24,2956;-53,3118;S;Sul;PR_FORMOSA DO OESTE;FORMOSA DO OESTE
41;Paraná;PR;4108304;FOZ DO IGUAÇU;-25,5432;-54,5831;S;Sul;PR_FOZ DO IGUACU;FOZ DO IGUACU
41;Paraná;PR;4108320;FRANCISCO ALVES;-24,0672;-53,8466;S;Sul;PR_FRANCISCO ALVES;FRANCISCO ALVES
41;Paraná;PR;4108403;FRANCISCO BELTRÃO;-26,0821;-53,0539;S;Sul;PR_FRANCISCO BELTRAO;FRANCISCO BELTRAO
41;Paraná;PR;4108452;FOZ DO JORDÃO;-25,7376;-52,1193;S;Sul;PR_FOZ DO JORDAO;FOZ DO JORDAO
41;Paraná;PR;4108502;GENERAL CARNEIRO;-26,4254;-51,3177;S;Sul;PR_GENERAL CARNEIRO;GENERAL CARNEIRO
41;Paraná;PR;4108551;GODOY MOREIRA;-24,1734;-51,9251;S;Sul;PR_GODOY MOREIRA;GODOY MOREIRA
41;Paraná;PR;4108601;GOIOERÊ;-24,1839;-53,0253;S;Sul;PR_GOIOERE;GOIOERE
41;Paraná;PR;4108650;GOIOXIM;-25,1931;-51,9915;S;Sul;PR_GOIOXIM;GOIOXIM
41;Paraná;PR;4108700;GRANDES RIOS;-24,1471;-51,5098;S;Sul;PR_GRANDES RIOS;GRANDES RIOS
41;Paraná;PR;4108809;GUAÍRA;-24,0855;-54,2578;S;Sul;PR_GUAIRA;GUAIRA
41;Paraná;PR;4108908;GUAIRAÇÁ;-22,934;-52,686;S;Sul;PR_GUAIRACA;GUAIRACA
41;Paraná;PR;4108957;GUAMIRANGA;-25,1916;-50,8025;S;Sul;PR_GUAMIRANGA;GUAMIRANGA
41;Paraná;PR;4109005;GUAPIRAMA;-23,5159;-50,0403;S;Sul;PR_GUAPIRAMA;GUAPIRAMA
41;Paraná;PR;4109104;GUAPOREMA;-23,3407;-52,779;S;Sul;PR_GUAPOREMA;GUAPOREMA
41;Paraná;PR;4109203;GUARACI;-22,9729;-51,6499;S;Sul;PR_GUARACI;GUARACI
41;Paraná;PR;4109302;GUARANIAÇU;-25,0973;-52,876;S;Sul;PR_GUARANIACU;GUARANIACU
41;Paraná;PR;4109401;GUARAPUAVA;-25,3907;-51,4628;S;Sul;PR_GUARAPUAVA;GUARAPUAVA
41;Paraná;PR;4109500;GUARAQUEÇABA;-25,3075;-48,3208;S;Sul;PR_GUARAQUECABA;GUARAQUECABA
41;Paraná;PR;4109609;GUARATUBA;-25,8822;-48,5756;S;Sul;PR_GUARATUBA;GUARATUBA
41;Paraná;PR;4109658;HONÓRIO SERPA;-26,1395;-52,3853;S;Sul;PR_HONORIO SERPA;HONORIO SERPA
41;Paraná;PR;4109708;IBAITI;-23,8483;-50,1936;S;Sul;PR_IBAITI;IBAITI
41;Paraná;PR;4109757;IBEMA;-25,1118;-53,0151;S;Sul;PR_IBEMA;IBEMA
41;Paraná;PR;4109807;IBIPORÃ;-23,2664;-51,0527;S;Sul;PR_IBIPORA;IBIPORA
41;Paraná;PR;4109906;ICARAÍMA;-23,3948;-53,6154;S;Sul;PR_ICARAIMA;ICARAIMA
41;Paraná;PR;4110003;IGUARAÇU;-23,1954;-51,826;S;Sul;PR_IGUARACU;IGUARACU
41;Paraná;PR;4110052;IGUATU;-24,7157;-53,0832;S;Sul;PR_IGUATU;IGUATU
41;Paraná;PR;4110078;IMBAÚ;-24,4485;-50,7537;S;Sul;PR_IMBAU;IMBAU
41;Paraná;PR;4110102;IMBITUVA;-25,229;-50,5993;S;Sul;PR_IMBITUVA;IMBITUVA
41;Paraná;PR;4110201;INÁCIO MARTINS;-25,5709;-51,0774;S;Sul;PR_INACIO MARTINS;INACIO MARTINS
41;Paraná;PR;4110300;INAJÁ;-22,7514;-52,1999;S;Sul;PR_INAJA;INAJA
41;Paraná;PR;4110409;INDIANÓPOLIS;-23,4767;-52,6993;S;Sul;PR_INDIANOPOLIS;INDIANOPOLIS
41;Paraná;PR;4110508;IPIRANGA;-25,0242;-50,5798;S;Sul;PR_IPIRANGA;IPIRANGA
41;Paraná;PR;4110607;IPORÃ;-24,0088;-53,7065;S;Sul;PR_IPORA;IPORA
41;Paraná;PR;4110656;IRACEMA DO OESTE;-24,4266;-53,3532;S;Sul;PR_IRACEMA DO OESTE;IRACEMA DO OESTE
41;Paraná;PR;4110706;IRATI;-25,4701;-50,6497;S;Sul;PR_IRATI;IRATI
41;Paraná;PR;4110805;IRETAMA;-24,4258;-52,1016;S;Sul;PR_IRETAMA;IRETAMA
41;Paraná;PR;4110904;ITAGUAJÉ;-22,6187;-51,9678;S;Sul;PR_ITAGUAJE;ITAGUAJE
41;Paraná;PR;4110953;ITAIPULÂNDIA;-25,1371;-54,3006;S;Sul;PR_ITAIPULANDIA;ITAIPULANDIA
41;Paraná;PR;4111001;ITAMBARACÁ;-23,018;-50,4059;S;Sul;PR_ITAMBARACA;ITAMBARACA
41;Paraná;PR;4111100;ITAMBÉ;-23,6605;-51,9917;S;Sul;PR_ITAMBE;ITAMBE
41;Paraná;PR;4111209;ITAPEJARA D'OESTE;-25,9625;-52,8143;S;Sul;PR_ITAPEJARA D'OESTE;ITAPEJARA D'OESTE
41;Paraná;PR;4111258;ITAPERUÇU;-25,2197;-49,3458;S;Sul;PR_ITAPERUCU;ITAPERUCU
41;Paraná;PR;4111308;ITAÚNA DO SUL;-22,7309;-52,8869;S;Sul;PR_ITAUNA DO SUL;ITAUNA DO SUL
41;Paraná;PR;4111407;IVAÍ;-25,0072;-50,8575;S;Sul;PR_IVAI;IVAI
41;Paraná;PR;4111506;IVAIPORÃ;-24,249;-51,6759;S;Sul;PR_IVAIPORA;IVAIPORA
41;Paraná;PR;4111555;IVATÉ;-23,4077;-53,3691;S;Sul;PR_IVATE;IVATE
41;Paraná;PR;4111605;IVATUBA;-23,6192;-52,2207;S;Sul;PR_IVATUBA;IVATUBA
41;Paraná;PR;4111704;JABOTI;-23,744;-50,0733;S;Sul;PR_JABOTI;JABOTI
